0|2013-12-05 21:36:003|[PACMAN] installed filesystem (2013.05-2)
0|2013-12-05 21:36:004|[PACMAN] installed glibc (2.18-10)
0|2013-12-05 21:36:005|[PACMAN] installed ncurses (5.9-6)
0|2013-12-05 21:36:006|[PACMAN] installed readline (6.2.004-2)
0|2013-12-05 21:36:007|[PACMAN] installed bash (4.2.045-5)
